tweet_id,tweet
1640600825033789440,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640597060465352705,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640596615529476097,RT @FalconFeedsio: Play #ransomware group has added James, McElroy &amp; Diehl (https://t.co/PfB7M0WPjM), to their victim list. The claimed dat…
1640596127484633088,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640595500314382336,RT @isoftwarestore1: Buy Norton 360 deluxe for 3 devices now at best price ! https://t.co/RgwfoDcBnd  for more: https://t.co/6ohDwmTa8f sup…
1640594419844825089,RT @FalconFeedsio: LockBit #ransomware group added Jubilee Insurance (https://t.co/dNrNZo7u1b), to their victim list. They claims to have a…
1640594385300512768,RT @FalconFeedsio: LockBit #ransomware group added Jubilee Insurance (https://t.co/dNrNZo7u1b), to their victim list. They claims to have a…
1640593543562514436,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640593403837652993,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640592639534800896,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640592587303292930,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640592436392251392,RT @rtehrani: At least 50 U.S. government employees hit with spyware, White House says https://t.co/G37ZVhr6z5  #DataSecurity #Privacy #Phi…
1640588915798048769,RT @weedlegal420f: Snap:ghost::bedo420fr_ce #DataSecurity #Privacy #100DaysOfCode #CloudSecurity #MachineLearning #Phishing #Ransomware #Cybersec…
1640588649304555522,RT @FalconFeedsio: STORMOUS #Ransomware group added OKS Group, LLC, to their victim list. They claim to have published 33% of the company d…
1640588047149416448,RT @FalconFeedsio: LockBit #ransomware group added Jubilee Insurance (https://t.co/dNrNZo7u1b), to their victim list. They claims to have a…
1640587801392545793,STORMOUS #Ransomware group added OKS Group, LLC, to their victim list. They claim to have published 33% of the comp… https://t.co/4jnRlhNpXw
1640587016369762304,Crown Resorts is investigating a potential global #databreach after being contacted by a #ransomware group claiming… https://t.co/SiyWyNSzNh
1640586866318618625,STORMOUS #Ransomware group added Arrowall Co., to their victim list. They claim to have published 14% of data in th… https://t.co/GMMK2KUDIw
1640585675358498818,RT @belingorecoup: Is mandatory password expiration helping or hurting your password security???? #DataSecurity #Privacy #100DaysOfCode #Cl…
